1970,Golden Hair,Folk/Roots,Barrett| S.| & Joyce| J.; REC: Syd Barrett; Ric Menck; Slowdive
1975,Golden Ring,Country/Bluegrass,Braddock| B.| & VanHoy| R.; REC: George Jones & Tammy Wynette; Dry Branch Fire Squad; Emmylou Harris
1952,Golden Rocket,Country/Bluegrass,Snow| Hank; REC: Hank Snow; Ron Parks; Johnny Horton
1969,Golden Slumbers,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1976,Golden Years,Rock/Pop,Bowie| David; REC: David Bowie
1964,Goldfinger,Musical/Film,Barry| J.| Bricusse| L.| & Newly| A.; REC: Shirley Bassey; Count Basie; The Ventures; Xavier Cugat
1975,Gone At Last,Rock/Pop,Simon| Paul; REC: Paul Simon & Phoebe Snow
1992,Gone Blind,Blues,Foley| Sue; REC: Sue Foley
1997,Gone Till November,Hip-Hop,Jean| Wyclef; REC: Wyclef Jean
1989,Gonna Make You Sweat (Everybody Dance Now),Dance/Electronica,Clivillés| R.| & Williams| F.; REC: C + C Music Factory
1943,Good Bait,Jazz,Dameron| T.| & Basie| C.; REC: Count Basie; Dizzy Gillespie; Buddy Rich; Fats Navarro; Miles Davis; John Coltrane; Nina Simone; Bud Powell; Dexter Gordon; Wayne Marsh
1958,Good Golly Miss Molly,Rock/Pop,Blackwell| R. "Bumps"| & Marascalco| J.; REC: Little Richard; Creedence Clearwater Revival
1972,Good Hearted Woman,Country/Bluegrass,Nelson| W.| & Jennings| W.; REC: Waylon Jennings & Willie Nelson
1996,Good In Everyone, The,Rock/Pop,Pentland| Patrick; REC: Sloan
1988,Good Life,Dance/Electronica,Saunderson| K.| Grey| P.| & Holman| R.; REC: Inner City
1963,Good Life, The,Musical/Film,Distel| S.| & Reardon| J.; REC: Tony Bennett
1966,Good Lovin',R & B/Soul,Clark| R.| & Resnick; REC: The (Young) Rascals
1939,Good Morning,Musical/Film,Brown| N. H.| & Freed| A.; REC: Judy Garland & Mickey Rooney; Debbie Reynolds & Gene Kelly
1926,Good Morning, Blues,Blues,Leadbelly/Traditional; REC: Leadbelly; Jimmy Rushing; Big Joe Turner; Ella Fitzgerald
1946,Good Morning, Heartache,Jazz,Drake| E.| Fisher| D.| & Higginbotham| I.; REC: Billie Holiday; Ella Fitzgerald; Diana Ross; Tony Bennett; Ruth Brown; Dinah Washington; Diane Schuur; Sonny Rollins; Joe Henderson; Natalie Cole; George Shearing; Sam Cooke
1937,Good Morning, Little School Girl,Blues,Williamson| Sonny Boy (The Original); REC: Sonny Boy Williamson (The Original); Ten Years After; Mississippi Fred McDowell; The Yardbirds
1995,Good Mother,Rock/Pop,Arden| Jann; REC: Jann Arden
1996,Good Riddance (Time Of Your Life),Rock/Pop,Armstrong| Billie Joe; REC: Green Day
1947,Good Rockin' Tonight,R & B/Soul,Brown| Roy; REC: Wynonie Harris; Elvis Presley; Carl Perkins; Jimmy Witherspoon; James Brown; Jerry Lee Lewis; Link Wray
1979,Good Times,Dance/Electronica,Rodgers| N.| & Edwards| B.; REC: Chic
1962,Good Times (aka Let The Good Times Roll),R & B/Soul,Cooke| Sam; REC: Sam Cooke; The Rolling Stones; King Curtis; Aretha Franklin; The Persuasions; Dobie Gray; Ike & Tina Turner; Phoebe Snow
1978,Good Times Roll,Rock/Pop,Ocasek| Ric; REC: The Cars
1969,Good Times, Bad Times,Rock/Pop,Page| J.| Bonham| J.| & Jones| J. P.; REC: Led Zeppelin
1966,Good Vibrations,Rock/Pop,Wilson| B.| & Love| M.; REC: The Beach Boys
1971,Good Year For The Roses, A,Country/Bluegrass,Chesnut| Jerry; REC: George Jones; Elvis Costello; Chet Baker
1968,Good, The Bad And The Ugly Theme, The,Musical/Film,Morricone| Ennio; REC: Hugo Montenegro
1935,Good-Bye (Goodbye),Jazz,Jenkins| Gordon; REC: Benny Goodman; Anita O'Day; Linda Ronstadt; Benny Golson; Chet Baker; Ray Brown; Paul Bley; Bill Evans; Chris O' Connor; Stan Getz; Betty Carter; Dinah Washington; McCoy Tyner; Gene Ammons; Charlie Parker; Julie London; Art Pepper; Oscar Peterson; Cal Tjader; Frank Sinatra
1999,Goodbye Earl,Country/Bluegrass,Linde| Dennis; REC: The Dixie Chicks
1959,Goodbye Pork Pie Hat,Jazz,Mingus| Charles; REC: Charles Mingus; Pentangle; John McLaughlin; Jeff Beck; Joni Mitchell; Gil Evans; Eugene Chadbourne; Stanley Clarke; Rahsaan Roland Kirk; Bert Jansch
1972,Goodbye To Love,Rock/Pop,Carpenter| R.| & Bettis| J.; REC: The Carpenters
1973,Goodbye Yellow Brick Road,Rock/Pop,John| E.| & Taupin| B.; REC: Elton John
1933,Goodnight, Irene,Folk/Roots,Leadbelly| & Davis| G. L.; REC: Leadbelly; The Weavers; The Orioles
1936,Goody-Goody,Swing,Malneck| M.| & Mercer| J.; REC: Benny Goodman
1961,Got Love If You Want It,Blues,Harpo| Slim; REC: Slim Harpo; The Yardbirds; The Kinks; Johnny Winter; John Hammond| Jr.
1956,Got My Mojo Working,Blues,Foster| Preston; REC: Muddy Waters; Professor Longhair; Buddy Guy; Jimmy Smith; Clarence "Gatemouth" Brown
1999,Got Your Money,Hip-Hop,Ol' Dirty Bastard| Williams| P.| & Hugo| C.; REC: Ol' Dirty Bastard & Kelis
1986,Gotta Get Me Moose, B'y,Folk/Roots,Blackmore| K.| & Johnson| R.; REC: Buddy Wasisname And The Other Fellers
1999,Gotta Man,Hip-Hop,Eve| & Dean| K.; REC: Eve
1979,Gotta Serve Somebody,Gospel,Dylan| Bob; REC: Bob Dylan; Shirley Ceasar; Booker T. & The MGs; Etta James; Mavis Staples
1958,Gotta Travel On,Country/Bluegrass,Seeger| P.| Gilbert| R.| Hays| L.| Clayton| P.| Ehrlich| L.| Lazer| D.| & Hellerman| F.; REC: Billy Grammar; Bob Dylan
1994,Grace,Rock/Pop,Buckley| J.| & Lucas| G.; REC: Jeff Buckley
1986,Graceland,Rock/Pop,Simon| Paul; REC: Paul Simon
1942,Grand Coulee Dam,Folk/Roots,Guthrie| Woody; REC: Woody Guthrie; Bob Dylan
1985,Grandpa Tell Me 'Bout The Good Old Days,Country/Bluegrass,O'Hara| Jamie; REC: The Judds
1923,Graveyard Dream Blues,Blues,Cox| Ida; REC: Ida Cox; Bessie Smith
1957,Great Balls Of Fire,Rock/Pop,Blackwell| O.| & Hammer| J.; REC: Jerry Lee Lewis
1929,Great Day!,Musical/Film,Youmans| V.| Rose| B.| & Eliscu| E.; REC: Lois Deppe & The Russell Wooding Jubilee Singers
1955,Great Pretender, The,R & B/Soul,Ram| Buck; REC: The Platters
1937,Great Speckled Bird,Country/Bluegrass,Smith| G.| & Carter| R.; REC: Roy Acuff
1956,Green Door,R & B/Soul,Moore| M.| & Davie| B.; REC: Jim Lowe
1964,Green Green Grass Of Home,Country/Bluegrass,Putman| Curley; REC: Tom Jones; Porter Wagoner
1962,Green Onions,R & B/Soul,Jones| B. T.| Cropper| S.| Steinberg| L.| & Jackson| A.; REC: Booker T. & the MGs; Georgie Fame & The Blue Flames; The Ventures; Roy Buchanan; Johnny Thunders
1978,Groovallegiance,R & B/Soul,Clinton| G.| Collins| B.| & Morrison| W.; REC: Funkadelic
1990,Groove Is In The Heart,Dance/Electronica,Deee-Lite; REC: Deee-Lite
1988,Groove Me,R & B/Soul,Riley| T.| Gatling| T.| Griffin| G.| & Hall| A.; REC: Guy
1967,Groovin',R & B/Soul,Cavaliere| F.| & Brigati| E.; REC: The (Young) Rascals; Booker T. & the MGs
1945,Groovin' High,Jazz,Gillespie| Dizzy; REC: Dizzy Gillespie; Charlie Parker; Charlie Christian; Fats Navarro; Hampton Hawes; Art Pepper; Mose Allison; Bobby Enriquez; Clifford Jordan; Denise Jannah; Zoot Sims; Benny Golson
1957,Guantanamera,Folk/Roots,Seeger| P.| Marti| J.| Diaz| J. F.| & Orbon| J.; REC: Pete Seeger; Perez Prado; Wyclef Jean; Freddie McGregor
1944,Guess I'll Hang My Tears Out To Dry,Jazz,Styne| J.| & Cahn| S.; REC: Frank Sinatra; Dexter Gordon; Sarah Vaughan; Carmen McRae; Linda Ronstadt; Diane Schuur; Mel Torme; Harry James; Rosemary Clooney; Wynton Marsalis
1981,Guess Who's Coming To Dinner?,Reggae,Rose| Michael; REC: Black Uhuru
1999,Guilty Conscience,Hip-Hop,Eminem| & Dr. Dre; REC: Eminem
1969,Guinevere,Rock/Pop,Crosby| David; REC: Crosby| Stills| & Nash
1986,Guitars, Cadillacs,Country/Bluegrass,Yoakam| Dwight; REC: Dwight Yoakam
1970,Gula Matari,Jazz,Jones| Quincy; REC: Quincy Jones
1922,Gulf Coast Blues,Blues,Williams| Clarence; REC: Alberta Hunter; Fletcher Henderson; Bessie Smith; Ella Fitzgerald; Mildred Bailey
1988,Gulf Coast Highway,Country/Bluegrass,Griffith| N.| Flowers| D.| & Hooker| J.; REC: Nanci Griffith; Willie Nelson & Emmylou Harris
1992,Gumba Blue,Jazz,Schneider| Maria; REC: Maria Schneider
1979,Gum-Boot Cloggeroo,Country/Bluegrass,Connors| Stompin' Tom; REC: Stompin' Tom Connors
1985,Gun Street Girl,Blues,Waits| Tom; REC: Tom Waits
1971,Guns Don't Argue,Reggae,Alcapone| Dennis; REC: Dennis Alcapone
1979,Guns Of Brixton, The,Rock/Pop,Simonon| Paul; REC: The Clash
1967,Guns Of Navarone,Reggae,Alphonso| Roland; REC: The Skatalites; The Specials
1959,Gunslinging Bird (If Charlie Parker Was A Gunslinger, There'd Be A Whole Lot Of Dead Copycats),Jazz,Mingus| Charles; REC: Charles Mingus
1978,Guysborough Train,Folk/Roots,Rogers| Stan; REC: Stan Rogers
1971,Gypsies, Tramps And Thieves,Rock/Pop,Stone| Bob; REC: Cher; Scud Mountain Boys
,,,
H (Song Title),,,
1998,Ha,Hip-Hop,Juvenile; REC: Juvenile
1971,Had Me A Real Good Time,Rock/Pop,Stewart| R.| & Lane| R.; REC: The Faces
1917,Hail, Hail, The Gang's All Here,Musical/Film,Morse| T.| & Estrom| D. A.; REC: Irving Kaufman
1957,Haitian Fight Song,Jazz,Mingus| Charles; REC: Charles Mingus; Alexis Korner; Pentangle; Jimmy Knepper; New York Ska Jazz Ensemble; Pepper Adams
1992,Halcyon + On + On (Halcyon And On And On),Dance/Electronica,Orbital| & Barton| E.; REC: Orbital
1951,Half As Much,Country/Bluegrass,Williams| Curly; REC: Hank Williams; George Jones; Patsy Cline
1985,Hallelujah,Rock/Pop,Cohen| Leonard; REC: Leonard Cohen; Jeff Buckley; k d lang; Rufus Wainwright
1956,Hallelujah I Love Her So (Hallelujah I Love Him So),R & B/Soul,Charles| Ray; REC: Ray Charles; Peggy Lee
1927,Hallelujah!,Musical/Film,Youmans| V.| Robin| L.| & Grey| C.; REC: Stella Mayhew; Nat Shilkret; Tony Martin; Russ Tamblyn; Vic Damone
1949,Hallucinations (aka Budo),Jazz,Powell| Bud; REC: Bud Powell; George Shearing; Claude Williamson; Phil Woods; Ted Rosenthal; Bobby McFerrin; Kenny Barron; Miles Davis; Stan Getz
1995,Hand In My Pocket,Rock/Pop,Morissette| A.| & Ballard| G.; REC: Alanis Morissette
1991,Hand On The Pump,Hip-Hop,B Real| DJ Muggs| & Bouldin| B.; REC: Cypress Hill
1933,Handful Of Keys,Jazz,Waller| F.| Horwitz| M.| & Maltby| R.; REC: Fats Waller; Benny Goodman; Jack Teagarden; Count Basie
1959,Handy Man,R & B/Soul,Blackwell| O.| & Jones| J.; REC: James Taylor; Jimmy Jones; Del Shannon
1964,Hang On Sloopy (My Girl Sloopy),Rock/Pop,Farrell| W.| & Russell| B.; REC: The Vibrations; The McCoys; The Ramsey Lewis Trio; Quincy Jones; Edgar Winter; The Supremes; Eric Clapton; The Yardbirds
1987,Hang On St. Christopher,Jazz,Waits| Tom; REC: Tom Waits
1985,Hangin' On A String (Contemplating),R & B/Soul,McIntosh| C.| Eugene| J.| & Nichol| S.; REC: Loose Ends
1959,Hanging Tree, The,Country/Bluegrass,Livingston| J.| & David| M.; REC: Marty Robbins
1984,Hanky Panky,Country/Bluegrass,lang| k. d.| Bjarnason| D.| MacDougall| S.| Matthews| G.| & Scott| F.; REC: k. d. lang & the re-clines
1929,Happy Days Are Here Again,Musical/Film,Ager| M.| & Yellen| J.; REC: Barbra Streisand; Ben Selvin; Marvin Gaye; George Shearing; Ian Whitcomb
1980,Happy House,Rock/Pop,Sioux| S.| & Severin| S.; REC: Siouxsie & The Banshees
1949,Happy Talk,Musical/Film,Rodgers| R.| & Hammerstein| II| O.; REC: Muriel Smith
1950,Happy Trails,Country/Bluegrass,Evans| Dale; REC: Roy Rogers & Dale Evans; Quicksilver Messenger Service; Lynn Anderson; Cathy Fink; Van Halen; Tiny Tim
1954,Happy Wanderer, The,Folk/Roots,Moller| F. W.| & Ridge| A.; REC: Louis Prima; Frankie Yankovic; Frank Weir; Henri Rene; Tommy Leonetti
1940,Harbor Lights,Musical/Film,Grosz| W.| & Kennedy| J.; REC: Rudy Vallee; Sammy Kaye; Charles Brown
1964,Hard Day's Night, A,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1958,Hard Headed Woman,Rock/Pop,De Metruis| Claude; REC: Elvis Presley
1924,Hard Hearted Hannah (The Vamp Of Savannah),Jazz,Yellen| J.| Bigelow| B.| & Bates| C.; REC: Frances Williams; Belle Baker; Cliff Edwards; Ella Fitzgerald
1998,Hard Knock Life (Ghetto Anthem),Hip-Hop,Jay-Z| Charmin| M.| James| M.| & Strouse| C.; REC: Jay-Z
1950,Hard Luck Blues,Blues,Brown| Roy; REC: Roy Brown; Little Milton
1963,Hard Rain's A-Gonna' Fall, A,Folk/Roots,Dylan| Bob; REC: Bob Dylan; The Staple Singers; Bryan Ferry
1967,Hard To Handle,R & B/Soul,Redding| O.| Alvertis| I.| & Jones| A.; REC: Otis Redding; The Black Crowes
1941,Hard, Ain't It Hard,Folk/Roots,Guthrie| Woody; REC: Woody Guthrie; Pete Seeger
1972,Harder They Come, The,Reggae,Cliff| Jimmy; REC: Jimmy Cliff
1980,Harlem,Dance/Electronica,Rev| M.| & Vega| A.; REC: Suicide
1922,Harlem Blues,Blues,Handy| W. C.; REC: Mamie Smith; Cynda Williams; Big Maybelle; Willard Robison; Kid Ory; Nat King Cole
1940,Harlem Nocturne,Jazz,Hagen| Earl; REC: Stan Kenton; Johnny Otis
1968,Harper Valley PTA,Country/Bluegrass,Hall| Tom T.; REC: Jeannie C. Riley; Dolly Parton; Dottie West
1992,Harvest Moon,Rock/Pop,Young| Neil; REC: Neil Young
1993,Hasn't Hit Me Yet,Country/Bluegrass,Cuddy| J.| & Keelor| G.; REC: Blue Rodeo
1997,Hasty Boom Alert,Dance/Electronica,Paradinas| Mike; REC: μ-Ziq
1976,Havana Affair,Rock/Pop,Ramones| The; REC: The Ramones; Red Hot Chili Peppers
1945,Have I Told You Lately That I Love You?,Country/Bluegrass,Wiseman| Scotty; REC: Gene Autry; Bing Crosby; Jim Reeves; The Andrews Sisters; Elvis Presley; Little Jimmy Dickens; Marty Robbins; Eddie Cochran
1989,Have I Told You Lately?,R & B/Soul,Morrison| Van; REC: Van Morrison
1968,Have You Ever Been To Electric Ladyland?,Rock/Pop,Hendrix| Jimi; REC: Jimi Hendrix Experience
1995,Have You Ever Really Loved A Woman?,Rock/Pop,Adams| B.| Lange| R. J.| & Kamen| M.; REC: Bryan Adams; DJ Don Juan; Hector Pimental; Eric Hansen
1970,Have You Ever Seen The Rain?,Rock/Pop,Fogerty| John; REC: Creedence Clearwater Revival
1989,Having An Average Weekend,Rock/Pop,Connelly| B.| Diamond| R.| & Pyle| D.; REC: Shadowy Men On A Shadowy Planet
1970,He Ain't Heavy, He's My Brother,Rock/Pop,Scott| B.| & Russell| B.; REC: The Hollies; Donny Hathaway; Neil Diamond
1998,He Got Game,Hip-Hop,Ridenhour| C.| LuQuantum Leap| & Stephen Stills; REC: Public Enemy
1980,He Stopped Loving Her Today,Country/Bluegrass,Braddock| B.| & Putnam| C.; REC: George Jones
1969,He Turned The Water Into Wine,Gospel,Cash| Johnny; REC: Johnny Cash
1989,Head Like A Hole,Rock/Pop,Reznor| Trent; REC: Nine Inch Nails
1989,Head On,Rock/Pop,Reid| J.| & Reid| W.; REC: The Jesus & Mary Chain; The Pixies
1938,Heart And Soul,Jazz,Carmichael| H.| & Loesser| F.; REC: The Four Aces; Mel Torme; Dave Brubeck; The Cleftones; Betty Carter; Ella Fitzgerald; The Modern Jazz Quartet; Dean Martin
1965,Heart Full Of Soul,R & B/Soul,Gouldman| Graham; REC: The Yardbirds
1974,Heart Like A Wheel,Folk/Roots,McGarrigle| Anna; REC: Linda Ronstadt; Kate & Anna McGarrigle
1993,Heart Of Africa,Dance/Electronica,Jam & Spoon; REC: Jam & Spoon
1979,Heart Of Glass,Dance/Electronica,Harry| D.| & Stein| C.; REC: Blondie
1971,Heart Of Gold,Rock/Pop,Young| Neil; REC: Neil Young
1946,Heart Of My Heart,Musical/Film,Ryan| Ben; REC: The Four Aces
1974,Heart Of Saturday Night,Jazz,Waits| Tom; REC: Rod Stewart; Tom Waits
1993,Heart Shaped Box,Rock/Pop,Cobain| Kurt; REC: Nirvana
1959,Heartaches By The Number,Country/Bluegrass,Howard| Harlan; REC: Ray Price; Guy Mitchell; Kitty Wells; Webb Pierce
1980,Heartattack And Vine,Jazz,Waits| Tom; REC: Tom Waits
1990,Heartbeats Accelerating,Folk/Roots,McGarrigle| Anna; REC: Kate & Anna McGarrigle; The Wailing Souls
1956,Heartbreak Hotel,Rock/Pop,Axton| M. B.| & Durden| T.; REC: Elvis Presley; Roger Miller; Willie Nelson & Leon Russell; The Animals; Fats Domino
1998,Heartbreak Hotel,R & B/Soul,Karlin| K.| Savage| T.| & Schack| C.; REC: Whitney Houston & Faith Evans
1995,Heartbreak Suzie,Reggae,Shaggy| Hawthorne| A.| & Livingston| R.; REC: Shaggy & Goldmine
1969,Heartbreaker,Rock/Pop,Page| J.| Plant| R.| Bonham| J.| & Jones| J. P.; REC: Led Zeppelin
1986,Heartland,Rock/Pop,Johnson| M.| & Livesey| W.; REC: The The
1989,Heat Is On In Saigon, The,Musical/Film,Boublil| A.| Maltby| Jr.| R.| & Schonberg| C. M.; REC: London Cast| Miss Saigon
1933,Heat Wave,Jazz,Berlin| Irving; REC: Ethel Waters
1963,Heat Wave,R & B/Soul,Holland| B.| Dozier| L.| & Holland| E.; REC: Martha & the Vandellas
1980,Heaven And Hell,Rock/Pop,Butler| G.| Dio| R. J.| Iommi| T.| & Ward| B.; REC: Black Sabbath
1976,Heaven Must Be Missing An Angel,Dance/Electronica,Perren| F.| & St. Lewis| K.; REC: Tavares
1999,Heaven Scent,Dance/Electronica,Digweed| J.| & Muir| N.; REC: John Digweed
1909,Heaven Will Protect The Working Girl,Musical/Film,Sloan| A. B.| & Smith| E.; REC: Marie Dressler
1925,Heebie Jeebies,Jazz,Atkins| B.| & Stothart| H.; REC: Louis Armstrong; The Boswell Sisters; Eddie Condon; Bobby Short; Chick Webb
1976,Hejira,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1959,He'll Have To Go,Country/Bluegrass,Allison| J.| & Allison| A.; REC: Jim Reeves; Ernest Tubb; Eddie Arnold; Faron Young; Tom Jones
1937,Hell Hound On My Trail,Blues,Johnson| Robert; REC: Robert Johnson
1996,Hell On Earth,Hip-Hop,Prodigy| & Havoc; REC: Mobb Deep
1990,Hellbound,Rock/Pop,Deal| Kim; REC: The Breeders
1990,Hello,Dance/Electronica,Marsh| Jon; REC: The Beloved
1901,Hello Central, Give Me Heaven,Country/Bluegrass,Harris| Charles K.; REC: The Carter Family
1971,Hello In There,Folk/Roots,Prine| John; REC: John Prine; Joan Baez
1970,Hello, Darlin',Country/Bluegrass,Twitty| Conway; REC: Conway Twitty; Lynn Anderson; Charlie Pride
1963,Hello, Dolly,Jazz,Herman| Jerry; REC: Louis Armstrong; Ella Fitzgerald
1968,Hello, I Love You,Rock/Pop,Morrison| J.| Densmore| J.| Krieger| R.| & Manzarek| R.; REC: The Doors; Simple Minds
1961,Hello, Mary Lou,Rock/Pop,PItney| Gene; REC: Rick Nelson
1961,Hello, Walls,Country/Bluegrass,Nelson| Willie; REC: Faron Young
1951,Hello, Young Lovers,Jazz,Rodgers| R.| & Hammerstein| II| O.; REC: Frank Sinatra; Bobby Darin
1993,Hellterskkkelter,Hip-Hop,Esham; REC: Esham
1973,Help Me,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1970,Help Me Make It Through The Night,Country/Bluegrass,Kristofferson| K.| & Foster| F.; REC: Sammi Smith; Kris Kristofferson; Willie Nelson; Elvis Presley; Percy Sledge
1965,Help Me, Rhonda,Rock/Pop,Wilson| Brian; REC: The Beach Boys
1965,Help!,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1970,Helpless,Rock/Pop,Young| Neil; REC: Neil Young; Crosby| Stills| Nash| & Young
1968,Helter Skelter,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles; Aerosmith; Siouxsie & The Banshees
1989,Here Comes Sickness,Rock/Pop,Mudhoney; REC: Mudhoney
1984,Here Comes The Rain Again,Rock/Pop,Lennox| A.| & Stewart| D.; REC: The Eurythmics
1969,Here Comes The Sun,Rock/Pop,Harrison| George; REC: The Beatles
1989,Here Comes Your Man,Rock/Pop,Black Francis; REC: The Pixies
1985,Here I Come (Broader Than Broadway),Reggae,Levy| Barrington; REC: Barrington Levy
1989,Here We Go Again, Y'All,Hip-Hop,Heavy D & The Boyz| & Marl| M.; REC: Heavy D & The Boyz
1999,Here With Me,Dance/Electronica,Dido| Gabriel| P.| & Statham| P.; REC: Dido
1977,Here You Come Again,Country/Bluegrass,Mann| B.| & Weil| C.; REC: Dolly Parton
1966,Here, There And Everywhere,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1991,Here's A Quarter (Call Someone Who Cares),Country/Bluegrass,Tritt| Travis; REC: Travis Tritt
1953,Here's That Rainy Day,Jazz,Van Heusen| J.| & Burke| J.; REC: John Raitt; Astrud Gilberto; Chet Baker; Aishia; Nancy Wilson; Stan Getz; Peggy Lee; Stan Kenton; Freddie Hubbard
1977,Heroes,Rock/Pop,Bowie| D.| & Eno| B.; REC: David Bowie
1967,Heroin,Rock/Pop,Reed| Lou; REC: The Velvet Underground
1906,He's A Cousin Of Mine,Musical/Film,Hein| S.| Mack| C.| & Smith| C.; REC: Bert Williams; Tuck Murphy; Bob Andy
1963,He's So Fine,R & B/Soul,Mack| Ronnie; REC: The Chiffons
1979,He's The Greatest Dancer,Dance/Electronica,Edwards| B.| & Rodgers| N.; REC: Sister Sledge
1965,Hey Joe,Rock/Pop,Roberts| Billy.; REC: The Leaves; Jimi Hendrix; Johnny Rivers; Deep Purple
1968,Hey Jude,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1988,Hey Ladies,Hip-Hop,Beastie Boys| & Dust Brothers; REC: Beastie Boys
1995,Hey Lover,Hip-Hop,LL Cool J| & Temperton| R.; REC: LL Cool J & Boyz II Men
1954,Hey There,Musical/Film,Adler| R.| & Ross| J.; REC: John Raitt; Rosemary Clooney; Johnnie Ray
1951,Hey, Good Lookin',Country/Bluegrass,Williams| Sr.| H.| & Rose| F.; REC: Hank Williams| Sr.; Kitty Wells
1967,Hey, That's No Way To Say Goodbye,Folk/Roots,Cohen| Leonard; REC: Leonard Cohen
1901,Hiawatha,Musical/Film,Daniels| C. N.| & O'Dea| J.; REC: Harry Macdonough
1961,Hide Away,Blues,Thompson| S.| & King| F.; REC: Freddie King; King Curtis; Lonnie Brooks; Eric Clapton; Buddy Guy; The Jeff Healey Band; John Mayall & The Bluesbreakers; Booker T. & The MG's; David Honeyboy Edwards; The Ventures
1958,Hi-Fly,Jazz,Weston| R.| & Hendricks| J.; REC: Randy Weston; Lambert| Hendricks| & Ross; Mel Torme; Richie Cole; Archie Shepp; Art Farmer; Ron Carter; Harold Danko
1959,High Hopes,Musical/Film,Van Heusen| J.| & Cahn| S.; REC: Frank Sinatra & Eddie Hodges
1952,High Noon (Do Not Forsake Me),Country/Bluegrass,Tiomkin| D.| & Washington| N.; REC: Frankie Laine; Tex Ritter
1980,High School Confidential,Rock/Pop,Pope| C.| & Staples| K.; REC: Rough Trade
1915,High Water Everywhere,Blues,Patton| Charley; REC: Charley Patton; David Honeyboy Edwards; Rory Block
1973,Higher Ground,R & B/Soul,Wonder| Stevie; REC: Stevie Wonder; The Red Hot Chili Peppers; Ike & Tina Turner; Ellen McIlwaine; Eric Clapton
1935,Highway 49,Blues,Williams| Big Joe; REC: Big Joe Williams; Howlin' Wolf; George Thorogood & The Destroyers; Eric Clapton; Omar & The Howlers; The Jeff Healey Band; Cub Koda
1965,Highway 61 Revisited,Blues,Dylan| Bob; REC: Bob Dylan
1972,Highway Star,Rock/Pop,Blackmore| R.| Gillan| I.| Glover| R.| Lord| J.| & Paice| I.; REC: Deep Purple
1979,Highway To Hell,Rock/Pop,Young| A.| Young| M.| & Scott| B.; REC: AC/DC
1977,Highwayman, The,Country/Bluegrass,Webb| Jimmy; REC: Waylon Jennings| Willie Nelson| Johnny Cash| & Kris Kristofferson
